artist_name;track_name;release_date;genre;sadness;danceability;acousticness;topic;energy;track_id
devin townsend project;more!;2012;jazz;0.0008920608468825;0.2786743203725766;7.028119506144085e-07;night/time;0.9949948386776444;t2608
dave koz;anything’s possible;2012;jazz;0.0006925208190528;0.6707462363262212;0.3343366810609247;obscene;0.6676572881955872;t2609
diablo swing orchestra;exit strategy of a wrecking ball;2012;jazz;0.0016447368955773;0.3360771146972816;0.000642570926276;violence;0.9789783224461064;t2610
kenny g;joy to the world;2012;jazz;0.03499191302503;0.274342034008448;0.6305217173912826;music;0.3333125118622322;t2611
alice francis;shoot him down;2012;jazz;0.1292553878204769;0.8667821943030435;0.2409630933364391;violence;0.706697546509961;t2612
the faceless;accelerated evolution;2012;jazz;0.0021929825628394;0.2061085237734214;0.0004417675118147;violence;0.9639628384790394;t2613
kenny g;santa claus is coming to town;2012;jazz;0.0259128047258144;0.5180331419906856;0.3614451420131948;obscene;0.4984828354999674;t2614
meshuggah;behind the sun;2012;jazz;0.0025062660547346;0.1216289396729123;3.092372582703397e-06;violence;0.9309287737514924;t2615
melody gardot;mira;2012;jazz;0.0020242918115185;0.5960142965450017;0.7771082099480021;romantic;0.5755623198642439;t2616
kenny g;i'll be home for christmas;2012;jazz;0.0022883295679074;0.280840463554641;0.5803208637759677;music;0.2482247693821868;t2617
kenny g;let it snow! let it snow! let it snow!;2012;jazz;0.0010121458347475;0.3707354056103108;0.2871478786625288;music;0.470453932094776;t2618
between the buried and me;melting city;2012;jazz;0.0007209805912555;0.1801148055886494;0.0004869482800685;violence;0.9619607739500972;t2619
wax tailor;time to go;2012;jazz;0.00059136610896;0.6599155204158995;0.1997983933718808;world/life;0.7867801276676507;t2620
devin townsend project;save our now;2012;jazz;0.514103974247492;0.4963717101700423;0.0003012051216918;sadness;0.8548503216516872;t2621
charlie haden;take my hand precious lord;2012;jazz;0.0009074410438913;0.4703779919852703;0.9708835049031176;violence;0.015584871119098;t2622
jeff loomis;tragedy and harmony;2012;jazz;0.001385041597293;0.4465504169825626;3.1325332655956488e-06;violence;0.9729721288592796;t2623
david benoit;feelin' it;2012;jazz;0.4355536922345661;0.6415033033683527;0.3463848859286003;sadness;0.729721288592797;t2624
gregory porter;our love;2012;jazz;0.0016447368715931;0.5765190079064226;0.8664657293832625;music;0.1981731561586307;t2625
kenny g;do you hear what i hear?;2012;jazz;0.0011198208420689;0.2461821726416116;0.591365051571337;music;0.2832608986386761;t2626
peter white;joyride;2012;jazz;0.0007518797224582;0.6534170908697066;0.0444769522860966;obscene;0.8858823218502919;t2627
the faceless;autotheist movement i: create;2012;jazz;0.0040485832589527;0.5082854976713962;0.0395572686317958;world/life;0.6916820625428941;t2628
guts;good morning;2012;jazz;0.0005659309751647;0.8158778295245316;0.12951719831044;obscene;0.4624456739790071;t2629
soen;savia;2012;jazz;0.0010741139183913;0.3848153362937291;0.0159628674325978;violence;0.7877811599321219;t2630
vic damone;when lights are low;2012;jazz;0.0007739938840956;0.5180331419906856;0.6335337686082015;obscene;0.4103919962265087;t2631
esperanza spalding;black gold;2012;jazz;0.000453720514244;0.5223654283548144;0.65562214419894;violence;0.3953765122594418;t2632
caravan palace;cotton heads;2012;jazz;0.4242822315266237;0.8147947579334995;0.4899593272684008;sadness;0.6936841270718364;t2633
earth, wind & fire;would you mind;2012;jazz;0.3119248218049635;0.5115347124444927;0.7771082099480021;sadness;0.2502268339111291;t2634
zoot sims;blinuet;2012;jazz;0.0008488964511481;0.4194736272067584;0.6947788100188858;obscene;0.3903713509370862;t2635
caravan palace;panic;2012;jazz;0.0008920606622846;0.9469294920394238;0.4016058249054467;romantic;0.8238183214530823;t2636
brian culbertson;you're my music;2012;jazz;0.03539688956445;0.6718293079172535;0.3423688176393751;music;0.4163981898133355;t2637
robert glasper experiment;cherish the day;2012;jazz;0.7239131452663723;0.58518358063468;0.2891559128071414;sadness;0.6045922555339065;t2638
romare;down the line (it takes a number);2012;jazz;0.0009746589309528;0.7877179681576953;0.841365302575605;world/life;0.3743548347055483;t2639
parov stelar;jimmy's gang;2012;jazz;0.0075187971878579;0.9101050579443304;0.0885533017603431;romantic;0.6926830948073653;t2640
swing republic;crazy in love;2012;jazz;0.031515459933464;0.5960142965450017;0.544176249172941;obscene;0.7197109659480857;t2641
yppah;film burn;2012;jazz;0.2752053101998025;0.559189862449908;0.0171676879193653;violence;0.6786686431047695;t2642
chill bump;modern man intermission;2012;jazz;0.0020242915743586;0.58518358063468;0.1164649763704582;violence;0.5445303196656393;t2643
mr.b the gentleman rhymer;nicknackatory;2012;jazz;0.0414686092315995;0.8104624715693709;0.382529500531627;world/life;0.7997935471057754;t2644
caravan palace;beatophone;2012;jazz;0.0023923445039213;0.9133542727174268;0.0666657295840658;violence;0.9059029671397144;t2645
soen;fraccions;2012;jazz;0.1614733540699081;0.6415033033683527;0.0103403718276825;violence;0.7917852889900063;t2646
peter appleyard;smile;2012;jazz;0.6109032425227142;0.423805913570887;0.9337348732277844;sadness;0.2292051563572355;t2647
sofa surfers;out, damn light;2012;jazz;0.0006835270352522;0.6122603704104842;0.0403604822896408;obscene;0.7177089014191435;t2648
dojo cuts;i can give;2012;jazz;0.0833796050210879;0.507202426080364;0.2991960835302043;world/life;0.5014859322933809;t2649
esperanza spalding;radio song;2012;jazz;0.0319215340676176;0.6274233726849344;0.584336932065193;music;0.4404229641606423;t2650
robert glasper experiment;move love;2012;jazz;0.0018148821832188;0.5711036499512618;0.3253005274101681;world/life;0.4334157383093445;t2651
ne obliviscaris;forget not;2012;jazz;0.0013157895212125;0.1595364453590382;0.0002269078583412;violence;0.8158100633373133;t2652
between the buried and me;lay your ghosts to rest;2012;jazz;0.0778093360900648;0.2321022419581935;0.0005030125532254;violence;0.9779772901816352;t2653
the bad plus;seven minute mind;2012;jazz;0.0030959753953193;0.4346366294812087;0.6967868441634983;obscene;0.4984828354999674;t2654
chill bump;just a sample;2012;jazz;0.0009746589630042;0.7498104624715695;0.1606417275519353;obscene;0.5034879968223231;t2655
diablo swing orchestra;voodoo mon amour;2012;jazz;0.4752719488925874;0.5494422181306184;0.0007399605822897;sadness;0.983983483768462;t2656
swing republic;fall;2012;jazz;0.7803484883398969;0.7812195386115022;0.1485935226842597;sadness;0.6606500623442894;t2657
ne obliviscaris;and plague flowers the kaleidoscope;2012;jazz;0.0013850416648589;0.2981696090111557;2.620484558719437e-05;violence;0.8738699346766384;t2658
the 49ers;picasso;2012;jazz;0.0006191950834544;0.6436694465504169;0.9236947025047216;obscene;0.7707636114361128;t2659
between the buried and me;astral body;2012;jazz;0.1331622327739954;0.2494313874147081;0.0006134544311791;violence;0.9709700643303372;t2660
the faceless;autotheist movement ii: emancipate;2012;jazz;0.0015037594779009;0.3176648976497346;0.0011837361282491;violence;0.9449432254540884;t2661
eva cassidy;you take my breath away;2012;jazz;0.3977358928351522;0.397812195386115;0.9006023098416767;sadness;0.13510812349695;t2662
cachao;descarga cubana;2012;jazz;0.3790057837275396;0.6198418715477094;0.4648589004607434;sadness;0.7097006433033745;t2663
fort knox five;blowing up the spot;2013;jazz;0.0005980861538713;0.7833856817935667;0.0800191566457396;world/life;0.698689288394192;t2664
jamie berry;old records;2013;jazz;0.0670368573284522;0.8462038340734322;0.3152603566871051;music;0.7627553533203438;t2665
hiatus kaiyote;boom child;2013;jazz;0.49757165720538;0.6425863749593849;0.0084929804146389;sadness;0.7697625791716417;t2666
haken;atlas stone;2013;jazz;0.0009074411139925;0.4205566987977905;0.00436647024746;violence;0.8968936767594742;t2667
intronaut;killing birds with stones;2013;jazz;0.5668717906839188;0.2396837430954186;0.0045672736619213;sadness;0.7607532887914016;t2668
polkadot cadaver;last call in jonestown;2013;jazz;0.0014224751784484;0.578685151088487;0.0012238968111413;violence;0.9919917418842308;t2669
the bahama soul club;i warned you baby;2013;jazz;0.0012239903887072;0.8332069749810462;0.264055485999484;world/life;0.8037976761636598;t2670
hiatus kaiyote;sphynx gate / the world it softly lulls;2013;jazz;0.1037395322673244;0.6220080147297737;0.4427705248700049;world/life;0.568555094012946;t2671
jordan rakei;living in the past;2013;jazz;0.0010964912570355;0.909021986353298;0.0285130808364265;world/life;0.5745612875997728;t2672
deca;edenville;2013;jazz;0.0005720824167915;0.6685800931441569;0.5150597540760584;violence;0.6115994813852044;t2673
zero 7;on my own;2013;jazz;0.3924488335238636;0.7422289613343442;0.0766054985998982;sadness;0.5615478681616483;t2674
dave koz;got to get you into my life;2013;jazz;0.0012836971003459;0.6165926567746128;0.6074293247282377;world/life;0.5935809006247241;t2675
snarky puppy;gone under;2013;jazz;0.3825973386216793;0.5537745044947471;0.4939753955576262;sadness;0.6536428364929915;t2676
wax tailor;dragon chasers;2013;jazz;0.2955783125465069;0.4617134192570129;0.0353403969281093;world/life;0.7417336757664503;t2677
boney james;you can count on me;2013;jazz;0.0043859651784632;0.5245315715368787;0.4367464224361671;world/life;0.5405261906077548;t2678
crazy p;beatbox;2013;jazz;0.0218912526406407;0.7952994692949203;0.0201797391362842;obscene;0.690681030278423;t2679
the procussions;track 10;2013;jazz;0.0005211047626578;0.8786959818043973;0.0052600454418126;obscene;0.5355210292853991;t2680
flunk;queen of the underground;2013;jazz;0.0026315792194222;0.5299469294920395;0.0436737386282516;violence;0.600588126476022;t2681
caro emerald;paris;2013;jazz;0.0887690884845061;0.6869923101917037;0.8082327391894973;violence;0.4033847703752108;t2682
the electric swing circus;valentine;2013;jazz;0.001814882045125;0.7638903931549876;0.0184729101133635;romantic;0.7397316112375082;t2683
parov stelar trio;doctor foo;2013;jazz;0.0052631579161607;0.7942163977038883;0.1214850617319897;obscene;0.5615478681616483;t2684
madeleine peyroux;i can't stop loving you;2013;jazz;0.1861892828426721;0.5960142965450017;0.851405473298668;world/life;0.3913723832015574;t2685
haken;in memoriam;2013;jazz;0.2991954706308877;0.5147839272175891;0.0005481933214792;violence;0.9399380641317326;t2686
vildhjarta;längstmedån;2013;jazz;0.0018796994074321;0.2266868840030326;0.0010030130552339;violence;0.902899870346301;t2687
harry connick, jr.;i love her;2013;jazz;0.1174219852156628;0.6285064442759667;0.7058229978142548;world/life;0.4324147060448735;t2688
jamie cullum;get a hold of yourself;2013;jazz;0.0020242916734399;0.2895050362828983;0.8694777806001814;romantic;0.3192980601596366;t2689
the dear hunter;the kiss of life;2013;jazz;0.0009233610932613;0.3988952669771472;0.0245974142544319;world/life;0.7137047723612588;t2690
the dear hunter;girl;2013;jazz;0.3324556321243944;0.598180439727066;0.1977903592272683;sadness;0.6376263202614536;t2691
dean martin;innamorata (sweetheart);2013;jazz;0.0040485832622297;0.099967507852269;0.9206826512878028;romantic;0.2572340597624269;t2692
haken;pareidolia;2013;jazz;0.048871791068167;0.2158561680927109;0.0012439771525875;violence;0.8728689024121673;t2693
goldfish;take back tomorrow;2013;jazz;0.0012836971299613;0.5970973681360339;0.0012439771525875;violence;0.7847780631387086;t2694
snarky puppy;too hot to last;2013;jazz;0.4984812843348991;0.3090003249214774;0.65562214419894;sadness;0.2502268339111291;t2695
jordan rakei;hope;2013;jazz;0.0013157895405498;0.6555832340517709;0.800200602611047;world/life;0.2732505759939649;t2696
the dear hunter;an escape;2013;jazz;0.4383682669961058;0.4638795624390772;0.0264046449845833;sadness;0.7957894180478909;t2697
the dillinger escape plan;nothing's funny;2013;jazz;0.0823620987835471;0.3230802556048955;1.7971905594282724e-05;violence;0.9759752256526928;t2698
fat freddy's drop;clean the house;2013;jazz;0.4441970781458321;0.7931333261128561;0.0640552851960694;sadness;0.632621158939098;t2699
joomanji;chasin rhymes (feat. saara maria);2013;jazz;0.4385958670235242;0.4129751976605653;0.348392920073213;sadness;0.7647574178492861;t2700
proleter;can't stop me;2013;jazz;0.0010121457945626;0.6555832340517709;0.0045672736619213;obscene;0.8558513539161582;t2701
tesseract;of matter;2013;jazz;0.5056666197181355;0.4866240658507528;0.0031014087363541;sadness;0.8098038697504867;t2702
skeewiff;don't rock the boat;2013;jazz;0.036608874347344;0.9122712011263946;0.2761036908671595;obscene;0.7016923851876053;t2703
hiatus kaiyote;mobius streak;2013;jazz;0.4350847054681112;0.2732589624174158;0.2841358274456099;sadness;0.7347264499151526;t2704
jon kennedy;tonto rides the gain;2013;jazz;0.0087719299503252;0.7173183147406045;0.0081516146100548;feelings;0.5094941904091499;t2705
tesseract;of mind;2013;jazz;0.0025062658749527;0.5537745044947471;0.0002670685412334;violence;0.9239215479001944;t2706
jan lundgren trio;almas vaggvisa;2013;jazz;0.6156243384591161;0.3534062601537961;0.9899598292769372;sadness;0.0354053099556262;t2707
cymande;brothers on the slide;2013;jazz;0.3089906932132363;0.7877179681576953;0.3012041176748169;sadness;0.6025901910049642;t2708
christian mcbride;i have dreamed;2013;jazz;0.6765577736072692;0.2916711794649627;0.9216866683601088;sadness;0.0861576457643121;t2709
donny hathaway;love, love, love;2013;jazz;0.3548092971709065;0.4714610635763026;0.6857426563681289;sadness;0.6366252879969825;t2710
emancipator;natural cause;2013;jazz;0.0013495277866234;0.5321130726741038;0.3785134322424018;violence;0.6025901910049642;t2711
the dillinger escape plan;one of us is the killer;2013;jazz;0.0012239902697966;0.4346366294812087;0.0005732937482868;violence;0.7997935471057754;t2712
cymande;willy's headache;2013;jazz;0.446516078914963;0.6729123795082855;0.4628508663161308;sadness;0.4093909639620375;t2713
the dear hunter;whisper;2013;jazz;0.0008223684673476;0.4151413408426297;0.0365452174148769;violence;0.8868833541147629;t2714
scale the summit;atlas novus;2013;jazz;0.0012836970710218;0.4617134192570129;0.0131516196301401;violence;0.8408358699490914;t2715
rae & christian;happy;2013;jazz;0.1494065725447716;0.850536120437561;0.3102402713255736;violence;0.551537545516937;t2716
nightmares on wax;give thx;2013;jazz;0.0475748085306219;0.8581176215747863;0.382529500531627;world/life;0.5405261906077548;t2717
boney james;don't you worry 'bout a thing;2013;jazz;0.0007627765420706;0.5559406476768114;0.5100396687145269;obscene;0.4794632224750161;t2718
jonathan kreisberg;canto de ossanha;2013;jazz;0.0004144219062838;0.4497996317556592;0.9909638463492434;obscene;0.1281008976456522;t2719
dave koz;always there;2013;jazz;0.2333380142141269;0.71515217155854;0.278111725011772;world/life;0.6826727721626541;t2720
alice russell;citizens;2013;jazz;0.345562542365145;0.889526697714719;0.814256841623335;sadness;0.2772547050518493;t2721
the cat empire;brighter than gold;2013;jazz;0.0012836971375266;0.7032383840571862;0.0082720966587315;violence;0.7187099336836145;t2722
the dillinger escape plan;prancer;2013;jazz;0.0694061837267596;0.1313765839922019;0.0001445784584121;violence;0.9939938064131733;t2723
cymande;changes;2013;jazz;0.0030959754387063;0.5017870681252031;0.7640559880080201;world/life;0.3102887697793964;t2724
gregory porter;no love dying;2013;jazz;0.1415641456006398;0.5732697931333262;0.7540158172849571;violence;0.3613414152674237;t2725
bonobo;pieces;2013;jazz;0.3783368147278616;0.6469186613235136;0.368473261519339;sadness;0.4384208996317;t2726
joomanji;impediment (feat. lindsay olsen);2013;jazz;0.3081466012867191;0.5905989385898408;0.5793168467036615;sadness;0.3132918665728098;t2727
hiatus kaiyote;the world it softly lulls;2013;jazz;0.1154967225135717;0.8299577602079498;0.1154609592981519;world/life;0.4904745773841985;t2728
dj cam quartet;saint germain;2013;jazz;0.3742469258253852;0.7898841113397596;0.1174689934427645;sadness;0.3703507056476638;t2729
the bahama soul club;ay jona;2013;jazz;0.0016447368953889;0.6620816635979638;0.1134529251535393;night/time;0.6296180621456846;t2730
hiatus kaiyote;ocelot;2013;jazz;0.0027700833170176;0.8527022636196254;0.0369468242437994;obscene;0.8358307086267358;t2731
donny hathaway;for all we know;2013;jazz;0.0026315790625923;0.2353514567312899;0.9759035902646488;romantic;0.0825539296122161;t2732
lyre le temps;rob the banker;2013;jazz;0.000506072894602;0.7281490306509262;0.0192761237712086;obscene;0.8638596120319272;t2733
proleter;it don't mean a thing;2013;jazz;0.0012239902606509;0.9231019170367164;0.1325292495273589;violence;0.7117027078323166;t2734
boogie belgique;swing thing;2013;jazz;0.0008628128018521;0.6913245965558323;0.5973891540051748;music;0.7107016755678455;t2735
swingrowers;the queen of swing;2013;jazz;0.0008920606759918;0.7833856817935667;0.12951719831044;music;0.8578534184451004;t2736
bing crosby;moonlight bay;2014;jazz;0.1725427312529541;0.701072240875122;0.9809236756261804;music;0.1250978008522388;t2737
dean martin;la giostra (the merry-go-round);2014;jazz;0.0017543860886913;0.2396837430954186;0.557228471112923;romantic;0.380361028292375;t2738
devin townsend project;march of the poozers;2014;jazz;0.0010741138817716;0.4140582692515975;0.0013744993719873;violence;0.9419401286606748;t2739
oscar peterson;eleanor rigby;2014;jazz;0.0008488964733857;0.358821618108957;0.7580318855741824;violence;0.1881628335139195;t2740
dj harrison;erykah’s gun;2014;jazz;0.5786122290068588;0.6674970215531246;0.800200602611047;sadness;0.1991741884231018;t2741
slakah the beatchild;number 1;2014;jazz;0.0006578948077708;0.6696631647351892;0.7218872709711558;world/life;0.6146025781786177;t2742
jamie berry;twitch;2014;jazz;0.4050118466208827;0.8721975522582044;0.348392920073213;sadness;0.8098038697504867;t2743
lamb;we fall in love;2014;jazz;0.441822645799895;0.6458355897324813;0.0250994227905851;sadness;0.8388338054201492;t2744
the procussions;virginia wolf;2014;jazz;0.0483439814850012;0.7400628181522799;0.3534130054347444;obscene;0.6075953523273199;t2745
diana krall;i'm not in love;2014;jazz;0.0023923445602795;0.4779594931224954;0.928714787866253;night/time;0.216191736919111;t2746
taylor mcferrin;florasia;2014;jazz;0.4863447544728786;0.5656882919961009;0.4779111224007253;sadness;0.4984828354999674;t2747
badbadnotgood;eyes closed;2014;jazz;0.0005599104315821;0.3815661215206325;0.1425694202504219;obscene;0.5615478681616483;t2748
sungazer;i walk alone;2014;jazz;0.5181987449240428;0.4346366294812087;0.0154608588964446;sadness;0.6105984491207332;t2749
kandace springs;forbidden fruit;2014;jazz;0.3291099484069887;0.3295786851510885;0.9236947025047216;sadness;0.1821566399270928;t2750
buttering trio;i cried for you;2014;jazz;0.5605903684763645;0.7303151738329904;0.1355413007442778;sadness;0.5545406423103503;t2751
anti-lilly & phoniks;14 til;2014;jazz;0.0006835270414955;0.8147947579334995;0.0421677130197921;world/life;0.5925798683602531;t2752
lamb;in binary;2014;jazz;0.0018796993571611;0.6328387306400952;0.1405613861058093;world/life;0.755748127469046;t2753
matthew halsall;when the world was one;2014;jazz;0.000785545984764;0.2949203942380591;0.4789151394730316;obscene;0.5195045130538611;t2754
dean martin;a million and one;2014;jazz;0.3170665127837876;0.1530380158128452;0.9156625659262712;world/life;0.2992774148702141;t2755
nostalgia 77;medicine chest;2014;jazz;0.002192982633439;0.572186721542294;0.298192066457898;violence;0.5925798683602531;t2756
damu the fudgemunk;same beat;2014;jazz;0.0005599104336001;0.7541427488356981;0.0047881574178287;obscene;0.4794632224750161;t2757
swans;bring the sun/toussaint l'ouverture;2014;jazz;0.001461988305167;0.1736163760424564;0.3122483054701862;music;0.5325179324919858;t2758
devin townsend project;fallout;2014;jazz;0.0386764947793526;0.3772338351565038;0.0013945797134334;world/life;0.9629618062145684;t2759
chill bump;i get the job done;2014;jazz;0.0004657662228174;0.7443951045164087;0.2409630933364391;obscene;0.5144993517315055;t2760
shaun escoffery;days like this (spinna & ticklah mix);2014;jazz;0.2694652828022424;0.8191270442976281;0.0036736984675687;obscene;0.5945819328891953;t2761
tony bennett;it don't mean a thing (if it ain't got that swing);2014;jazz;0.0026315789627645;0.5245315715368787;0.8333331659971547;music;0.7817749663452951;t2762
soen;tabula rasa;2014;jazz;0.0420153821979478;0.4952886385790102;0.0015351421035563;world/life;0.7777708372874107;t2763
diana krall;california dreamin';2014;jazz;0.4164215063461997;0.2840896783277375;0.6546181271266338;sadness;0.2031783174809864;t2764
django reinhardt;all of me;2014;jazz;0.4246022235061523;0.6902415249648003;0.7891564148156776;sadness;0.2372134144730045;t2765
leslie odom jr.;love look away;2014;jazz;0.5178909354693187;0.6447525181414493;0.6546181271266338;sadness;0.4033847703752108;t2766
swans;oxygen;2014;jazz;0.0015948963992152;0.2494313874147081;0.0592360032489992;violence;0.9169143220488968;t2767
swans;just a little boy (for chester burnett);2014;jazz;0.001547987626913;0.280840463554641;0.0774087122577432;violence;0.3443238667714146;t2768
toco;mané;2014;jazz;0.0005599104326694;0.7054045272392505;0.571284710125211;obscene;0.8238183214530823;t2769
mndsgn;exchanging;2014;jazz;0.3896412877602474;0.1779486624065851;0.770080090441858;sadness;0.1691432204889681;t2770
skalpel;salvadanio;2014;jazz;0.4850715099647617;0.6425863749593849;0.0811235754252765;sadness;0.5295148356985724;t2771
william basinski;dlp 1.1;2014;jazz;0.0007739938568763;0.2364345283223221;0.9769076073369553;obscene;0.0816530005741921;t2772
mel tormé;top hat, white tie and tales;2014;jazz;0.0016447369395653;0.5743528647243584;0.8524094903709745;violence;0.2792567695807916;t2773
thievery corporation;depth of my soul (feat. shana halligan);2014;jazz;0.1000549986744528;0.3490739737896675;0.0948786093158728;violence;0.486470448326314;t2774
leslie odom jr.;autumn leaves;2014;jazz;0.3645089889912069;0.4270551283439835;0.8032126538279658;sadness;0.5475334164590526;t2775
mel tormé;i've got you under my skin;2014;jazz;0.2008654347812711;0.6393371601862884;0.7791162440926146;violence;0.478462190210545;t2776
curtis stigers;love is here to stay;2014;jazz;0.0019493178018587;0.6371710170042241;0.8825300025401633;night/time;0.1381112202903634;t2777
bill frisell;pipeline;2014;jazz;0.0014224751637525;0.3609877612910214;0.3865455688208522;night/time;0.6916820625428941;t2778
swans;screen shot;2014;jazz;0.0326962618923288;0.4108090544785011;0.1385533519611967;violence;0.6386273525259247;t2779
horst jankowski and his studio orchestra;soulful strut;2014;jazz;0.0007412898988856;0.6274233726849344;0.1606417275519353;obscene;0.6456345783772226;t2780
brian blade & the fellowship band;landmarks;2014;jazz;0.0015037594598216;0.3490739737896675;0.9317268390831718;violence;0.1301029621745944;t2781
oscar peterson trio;triste;2014;jazz;0.5937008332574877;0.4108090544785011;0.8594376098771185;sadness;0.3213001246885788;t2782
thank you scientist;my famed disappearing act;2014;jazz;0.1106768992101319;0.3599046896999892;0.0084729000731928;feelings;0.9229205156357236;t2783
takuya kuroda;everybody loves the sunshine;2014;jazz;0.0005060728800338;0.8364561897541429;0.0444769522860966;feelings;0.323302189217521;t2784
parov stelar;the sun;2014;jazz;0.0007518797209077;0.6674970215531246;0.2680715542887091;violence;0.6996903206586632;t2785
thievery corporation;saudade;2014;jazz;0.0014224752733927;0.6555832340517709;0.8012046196833531;romantic;0.5004849000289098;t2786
diana krall;alone again (naturally);2014;jazz;0.4537358854294452;0.591682010180873;0.9548192317462166;sadness;0.208183478803342;t2787
dean martin;from the bottom of my heart;2014;jazz;0.4859565251803272;0.2126069533196144;0.8493974391540554;sadness;0.2442206403243023;t2788
bing crosby;let's start the new year right;2014;jazz;0.0014224751793101;0.3187479692407668;0.9487951293123787;night/time;0.1551287687863725;t2789
nubiyan twist;figure numatic;2014;jazz;0.0004918839714094;0.7563088920177624;0.1897582226488179;obscene;0.6756655463113562;t2790
taylor mcferrin;place in my heart;2014;jazz;0.8002923195286483;0.6804938806455106;0.5281119760160403;sadness;0.6196077395009734;t2791
slowy;showdown;2014;jazz;0.0010964912716545;0.7963825408859527;0.6355418027528141;obscene;0.3553352216805969;t2792
thank you scientist;blood on the radio;2014;jazz;0.1031269999477019;0.5884327954077765;0.0094066359504377;world/life;0.9579566448922128;t2793
tony bennett;don't wait too long;2014;jazz;0.2540747091491844;0.2570128885519332;0.827309063563317;music;0.2812588341097339;t2794
silk rhodes;this painted world;2014;jazz;0.0941487112698747;0.4725441351673346;0.5361441125944907;world/life;0.2752526405229072;t2795
slakah the beatchild;where's yesterday;2014;jazz;0.3442982246682918;0.785551824975631;0.1546176251180975;sadness;0.5054900613512654;t2796
dean martin;who's got the action?;2014;jazz;0.0018796993757765;0.5613560056319723;0.7339354758388312;obscene;0.4264085124580466;t2797
bing crosby;home on the range;2014;jazz;0.0014224751287329;0.3306617567421208;0.9809236756261804;music;0.1321050267035367;t2798
lionel hampton;tempo and swing;2014;jazz;0.0663353775247047;0.6685800931441569;0.8935741903355325;obscene;0.689679998013952;t2799
thievery corporation;firelight (feat. lou lou ghelichkhani);2014;jazz;0.4532291769469471;0.7693057511101484;0.206826512878025;sadness;0.6626521268732316;t2800
zero 7;simple science;2014;jazz;0.1510436150566369;0.6772446658724143;0.0233925937676644;world/life;0.7016923851876053;t2801
silk rhodes;pains;2014;jazz;0.0021052633002857;0.4194736272067584;0.0100391667059906;world/life;0.4163981898133355;t2802
butcher brown;sticky july;2014;jazz;0.0005012532085135;0.5234484999458465;0.7771082099480021;obscene;0.6806707076337118;t2803
thievery corporation;no more disguise (feat. lou lou ghelichkhani);2014;jazz;0.3827499103625201;0.4433012022094661;0.8664657293832625;sadness;0.4814652870039584;t2804
dean martin;senza fine;2014;jazz;0.0021052635026228;0.1573703021769739;0.867469746455569;world/life;0.2322082531506489;t2805
kalabrese;kafi lied (feat. sarah palin);2014;jazz;0.3312698784652061;0.876529838622333;0.1636537787688542;sadness;0.4594425771855936;t2806
james tillman;and then;2014;jazz;0.0017543860539722;0.4747102783493989;0.223894803107232;world/life;0.3883692864081439;t2807
zaz;champs-elysées;2014;jazz;0.0009930487039097;0.6274233726849344;0.4076299273392845;obscene;0.4904745773841985;t2808
nujabes;"luv (sic) 12"" remix";2015;jazz;0.0007112375738252;0.5895158669988086;0.2670675372164028;obscene;0.9339318705449058;t2809
the dear hunter;rebirth;2015;jazz;0.4021466445478662;0.3057511101483808;0.2289148884687635;sadness;0.4304126415159311;t2810
emancipator;the key;2015;jazz;0.0021929825610114;0.52019928517275;0.1787140348534486;violence;0.8808771605279363;t2811
tesseract;tourniquet;2015;jazz;0.0018148821105875;0.3707354056103108;0.045179764236711;world/life;0.5655519972195326;t2812
leslie odom jr.;the world was wide enough;2015;jazz;0.1056396392074396;0.6404202317773205;0.4678709516776623;violence;0.3513310926227125;t2813
native construct;mute;2015;jazz;0.2462354283566485;0.2407668146864507;0.0024086369564628;world/life;0.7407326435019792;t2814
the dear hunter;is there anybody here?;2015;jazz;0.0830683185622735;0.4487165601646269;0.0047078360520442;violence;0.6065943200628487;t2815
between the buried and me;famine wolf;2015;jazz;0.0015037594552974;0.2526806021878046;6.234946019022108e-05;violence;0.9569556126277416;t2816
leprous;third law;2015;jazz;0.4754292992350749;0.4909563522148814;0.0002259038412689;sadness;0.8188131601307267;t2817
mocky;whistlin;2015;jazz;0.0007855460139861;0.5711036499512618;0.5853409491374991;violence;0.4364188351027578;t2818
between the buried and me;king redeem / queen serene;2015;jazz;0.0005540166782776;0.2396837430954186;0.0003724903338256;violence;0.9409390963962035;t2819
the dear hunter;wait;2015;jazz;0.0006747638525728;0.4086429112964367;0.0001054217925921;violence;0.6936841270718364;t2820
hiatus kaiyote;only time all the time: making friends with studio owl;2015;jazz;0.0175438597049254;0.3934799090219864;0.0743966610408243;night/time;0.4424250286895846;t2821
chinese man;the journey;2015;jazz;0.0005783690270083;0.7097368136033794;0.261043434782565;obscene;0.7917852889900063;t2822
swingrowers;that's right!;2015;jazz;0.022437894032525;0.8559514783927218;0.0748986695769775;night/time;0.6556449010219337;t2823
the souljazz orchestra;kossa kossa;2015;jazz;0.0005847953714082;0.8212931874796924;0.298192066457898;violence;0.7497419338822194;t2824
the dear hunter;the bitter suite iv and v: the congregation and the sermon in the silt;2015;jazz;0.0005783690341307;0.2429329578685151;0.3303206127716995;night/time;0.5335189647564568;t2825
caligula's horse;rust;2015;jazz;0.0006341154355777;0.4638795624390772;6.214865677575981e-05;violence;0.9399380641317326;t2826
tesseract;seven names;2015;jazz;0.0026315790958038;0.3815661215206325;0.1927702738657368;world/life;0.4934776741776118;t2827
